layer,head,source_position,value_field,mean,median,ci95_low_cluster_bootstrap,ci95_high_cluster_bootstrap,num_directions,num_reciprocal_clusters,bootstrap_seed,bootstrap_resamples
25,0,3,combined_causal_effect,0.003246278743901028,0.005681818181818207,-0.0007410635249035307,0.007162326817770088,16,8,20260715,2000
25,0,4,combined_causal_effect,0.0013176067046712673,0.0,-0.003577827569834994,0.005482827751522084,16,8,20260715,2000
25,0,5,combined_causal_effect,-0.0008349831773724331,0.0,-0.005743980430119686,0.0031411155476540552,16,8,20260715,2000
25,0,6,combined_causal_effect,0.002179136533756105,0.0024038461538461496,-0.0022938836525792884,0.006666578156897449,16,8,20260715,2000
25,0,7,combined_causal_effect,0.0018188643338120341,0.0,-0.0023387086369955354,0.005760207280196891,16,8,20260715,2000
25,0,8,combined_causal_effect,0.001474806783572415,0.0,-0.0011109949832775869,0.003912208492466933,16,8,20260715,2000
25,0,9,combined_causal_effect,0.0011750372030623507,0.0,-0.0015840171279414648,0.003502612404729024,16,8,20260715,2000
25,1,0,combined_causal_effect,-0.0003863573021181666,0.0,-0.002981126323857286,0.0020836817168338904,16,8,20260715,2000
25,1,1,combined_causal_effect,0.00211655792260821,0.0024038461538461496,-0.0019290545633321625,0.005849883512026641,16,8,20260715,2000
25,1,10,combined_causal_effect,0.002347880720505051,0.002403846153846154,-0.0013829895718354636,0.005933821515644806,16,8,20260715,2000
25,1,2,combined_causal_effect,0.0016061760942916031,0.0,-0.001498359110850512,0.004176248476919227,16,8,20260715,2000
25,1,3,combined_causal_effect,0.003224342688343395,0.005681818181818207,-0.0003695705315888474,0.006232566294229387,16,8,20260715,2000
25,1,4,combined_causal_effect,0.001396048870071997,0.0,-0.003974254148422465,0.006590953436078491,16,8,20260715,2000
25,1,5,combined_causal_effect,0.001153644815329599,0.0,-0.0013651009316770198,0.0036766016478992033,16,8,20260715,2000
25,1,6,combined_causal_effect,0.0016247255362445753,0.0,-0.0034616448429287965,0.0056377345551300966,16,8,20260715,2000
25,1,7,combined_causal_effect,0.0015061447271026117,0.0,-0.0030872501592610294,0.00620713638716356,16,8,20260715,2000
25,1,8,combined_causal_effect,0.0013085457355199418,0.0,-0.002586429400903998,0.004570112125656988,16,8,20260715,2000
25,1,9,combined_causal_effect,0.0014827261746460253,0.0,-0.001827528865461843,0.004944077552445797,16,8,20260715,2000
25,10,0,combined_causal_effect,0.0016279357537869825,0.0,-0.0014268171812309007,0.004246236366599603,16,8,20260715,2000
25,10,1,combined_causal_effect,0.002367274935209722,0.002403846153846158,-0.0012590579710144863,0.005836860150718853,16,8,20260715,2000
25,10,10,combined_causal_effect,0.0005573864541255863,0.0,-0.003572399068322978,0.0043828807628060245,16,8,20260715,2000
25,10,2,combined_causal_effect,0.005291583304153292,0.0075294384057971175,0.00023040757574340918,0.009670143924254039,16,8,20260715,2000
25,10,3,combined_causal_effect,0.002918528540305733,2.6020852139652106e-18,-0.0018898120660135486,0.008644997081422813,16,8,20260715,2000
25,10,4,combined_causal_effect,0.003777312420151438,0.0,0.00019555346996753578,0.007055264448336214,16,8,20260715,2000
25,10,5,combined_causal_effect,0.002209927811324566,0.0024038461538461453,-0.002706531388957499,0.007005366712041145,16,8,20260715,2000
25,10,6,combined_causal_effect,0.0004456112282219718,0.0,-0.0036522972039255987,0.004359331643619516,16,8,20260715,2000
25,10,7,combined_causal_effect,0.0018665814498056543,6.938893903907228e-18,-0.002423385922643122,0.005535862611720378,16,8,20260715,2000
25,10,8,combined_causal_effect,0.0014515118599697438,0.0024038461538461453,-0.0035913113154960917,0.006127661401098899,16,8,20260715,2000
25,10,9,combined_causal_effect,0.0006621533477871905,0.0,-0.0039078992600838185,0.0045681717519373876,16,8,20260715,2000
25,11,0,combined_causal_effect,0.0012937944082665655,0.0,-0.002117223072893577,0.0041175499305382115,16,8,20260715,2000
25,11,1,combined_causal_effect,0.005348928473253219,0.006464097496706218,0.002164226703866237,0.008555315397583403,16,8,20260715,2000
25,11,10,combined_causal_effect,0.0014203209614235563,0.0,-0.0021301955333332006,0.004619969761445988,16,8,20260715,2000
25,11,2,combined_causal_effect,0.002553786792917229,1.691355389077387e-17,0.00016959942231682147,0.005239664943299446,16,8,20260715,2000
25,11,3,combined_causal_effect,0.003657156533007764,0.0024038461538461453,-0.000830197881828318,0.00858943349517603,16,8,20260715,2000
25,11,4,combined_causal_effect,0.0030312823512592714,0.0028409090909091036,-0.0005640695568305156,0.006357257456153709,16,8,20260715,2000
25,11,5,combined_causal_effect,0.0013486211492366581,4.336808689942018e-18,-0.0017082509881422858,0.004023141870079893,16,8,20260715,2000
25,11,6,combined_causal_effect,0.001875442548846083,0.005244755244755236,-0.0026457767210144906,0.005882480857005306,16,8,20260715,2000
25,11,7,combined_causal_effect,0.0011652710414639955,0.0,-0.0021455260093167566,0.0038756792869264274,16,8,20260715,2000
25,11,8,combined_causal_effect,0.00171885638275314,4.336808689942018e-18,-0.001915802593664601,0.004748579213019081,16,8,20260715,2000
25,11,9,combined_causal_effect,0.0023637237988460816,0.005681818181818207,-0.002153789937417652,0.0064131446423820685,16,8,20260715,2000
25,12,0,combined_causal_effect,0.0017526933551050413,4.336808689942018e-18,-0.001800119321348942,0.005879209989795075,16,8,20260715,2000
25,12,1,combined_causal_effect,0.002161368862797541,0.005681818181818207,-0.0026110339254977843,0.006385589954887511,16,8,20260715,2000
25,12,10,combined_causal_effect,0.001716609929925149,2.6020852139652106e-18,-0.0033152173913043436,0.007044563226628441,16,8,20260715,2000
25,12,2,combined_causal_effect,0.0003897030286317102,0.0,-0.003964350756223992,0.00421253798567827,16,8,20260715,2000
25,12,3,combined_causal_effect,0.0025360191219586685,0.0,-0.00037642965124503035,0.005203388473454546,16,8,20260715,2000
25,12,4,combined_causal_effect,0.000717350358656754,0.0,-0.003578835845127405,0.004473104512340932,16,8,20260715,2000
25,12,5,combined_causal_effect,0.0016323040084969586,0.0,-0.0034326197452854835,0.006416783846034219,16,8,20260715,2000
25,12,6,combined_causal_effect,0.0013353683793561485,0.0,-0.0018744551064311598,0.004466272235463807,16,8,20260715,2000
25,12,7,combined_causal_effect,0.0018968349365788288,0.002403846153846148,-0.002453013054255066,0.005549232182027789,16,8,20260715,2000
25,12,8,combined_causal_effect,0.0018090981722136811,0.0,-0.0012720945268499576,0.004920083318876853,16,8,20260715,2000
25,12,9,combined_causal_effect,5.420983002505308e-05,0.0,-0.0037063369714524573,0.00357609159409431,16,8,20260715,2000
25,13,0,combined_causal_effect,0.0024646925778080853,0.0024038461538461496,-0.0010586818427556323,0.0055457736344326145,16,8,20260715,2000
25,13,1,combined_causal_effect,0.0009866725785564203,0.0024038461538461453,-0.0026800742637404407,0.004085142173338721,16,8,20260715,2000
25,13,10,combined_causal_effect,0.00207041888275314,0.0024038461538461453,-0.002171697187403266,0.005386006638074608,16,8,20260715,2000
25,13,2,combined_causal_effect,0.0017757416376621483,0.0,-0.0032284057838278765,0.0069075491424336576,16,8,20260715,2000
25,13,3,combined_causal_effect,0.0004140794108545578,0.0,-0.002614802429678103,0.0033141357623354887,16,8,20260715,2000
25,13,4,combined_causal_effect,0.0030261561368939306,0.005681818181818207,-0.0028657302842085234,0.007408607017982023,16,8,20260715,2000
25,13,5,combined_causal_effect,0.001454498852596681,0.0,-0.003515079463109359,0.005932764585957523,16,8,20260715,2000
25,13,6,combined_causal_effect,0.0014462121897604327,0.0,-0.001819695528921861,0.004092138012293415,16,8,20260715,2000
25,13,7,combined_causal_effect,0.0029384163743919316,0.0028409090909090953,0.0003659211599089347,0.004948347171860789,16,8,20260715,2000
25,13,8,combined_causal_effect,0.0029197333484079634,0.0024038461538461453,-0.0009081535892210088,0.006190709595429002,16,8,20260715,2000
25,13,9,combined_causal_effect,-2.218269660320208e-05,0.0,-0.0036344049971767383,0.0030751351243919344,16,8,20260715,2000
25,14,0,combined_causal_effect,0.002779583755470996,0.0,-0.0005302090543852463,0.006190336762122532,16,8,20260715,2000
25,14,1,combined_causal_effect,0.0013314499712298743,0.0,-0.002375345195169415,0.004230103494484377,16,8,20260715,2000
25,14,10,combined_causal_effect,0.0009498073823821164,4.336808689942018e-18,-0.002733791874735309,0.004173867911979329,16,8,20260715,2000
25,14,2,combined_causal_effect,0.0016585301593813944,0.0,-0.0026391734002639603,0.005300058301087538,16,8,20260715,2000
25,14,3,combined_causal_effect,0.0003070397114235521,0.0,-0.0042151842156937175,0.003963045937687017,16,8,20260715,2000
25,14,4,combined_causal_effect,0.0007915228467239488,0.0,-0.0026953729567479393,0.003836233965310048,16,8,20260715,2000
25,14,5,combined_causal_effect,0.0008800529180964,0.0,-0.002452857378129103,0.003278393368406952,16,8,20260715,2000
25,14,6,combined_causal_effect,-2.218269660320089e-05,0.0,-0.0038879556988105305,0.002999402545600247,16,8,20260715,2000
25,14,7,combined_causal_effect,0.0018985333061440526,2.6020852139652106e-18,-0.0013008714557606977,0.005261493280570262,16,8,20260715,2000
25,14,8,combined_causal_effect,0.001272822117423352,0.0,-0.0017789208074534073,0.004043351199830377,16,8,20260715,2000
25,14,9,combined_causal_effect,-0.0014996385521181686,0.0,-0.004887872225996379,0.0017020793051491033,16,8,20260715,2000
25,15,0,combined_causal_effect,0.0011154221684113006,0.0024038461538461453,-0.0033766821946169708,0.005240852897102895,16,8,20260715,2000
25,15,1,combined_causal_effect,0.0011910741552406026,0.0,-0.0025877143703271596,0.004130097011831144,16,8,20260715,2000
25,15,10,combined_causal_effect,0.0009127263135415386,0.0,-0.0038295807453416005,0.0049409427755215795,16,8,20260715,2000
25,15,2,combined_causal_effect,0.003426860729849864,4.336808689942018e-18,-0.0008578132126026061,0.008522953495779575,16,8,20260715,2000
25,15,3,combined_causal_effect,0.00035944654372168814,0.0,-0.0026214003387916383,0.003421868269864192,16,8,20260715,2000
25,15,4,combined_causal_effect,0.0013155540677619489,4.336808689942018e-18,-0.001983767888022297,0.004321047406793832,16,8,20260715,2000
25,15,5,combined_causal_effect,0.0018036619198365336,0.0,-0.0017139945652173885,0.00503848325996292,16,8,20260715,2000
25,15,6,combined_causal_effect,0.0032999639067934007,0.0024038461538461496,-0.0004574765693970716,0.007097894633222759,16,8,20260715,2000
25,15,7,combined_causal_effect,0.00279542683381203,0.005244755244755236,-0.0013089258447593986,0.005996088664240031,16,8,20260715,2000
25,15,8,combined_causal_effect,0.0009215095938961487,0.0,-0.003259508663890454,0.005034637331794693,16,8,20260715,2000
25,15,9,combined_causal_effect,0.002869229051979755,0.002403846153846158,-0.0005492537353950343,0.006030328955413711,16,8,20260715,2000
25,16,0,combined_causal_effect,0.002722247522863031,0.0,-0.0010602374866980843,0.00657568852253365,16,8,20260715,2000
25,16,1,combined_causal_effect,0.0019680718977634886,0.0,-0.003603980879622174,0.006434133704904974,16,8,20260715,2000
25,16,10,combined_causal_effect,6.910520412558625e-05,0.0,-0.00412439095805688,0.0038916351071369717,16,8,20260715,2000
25,16,2,combined_causal_effect,0.0012580707901699779,0.0,-0.0010577799479166681,0.003237744443905279,16,8,20260715,2000
25,16,3,combined_causal_effect,0.002231176094291599,0.0,-0.00018187994071145906,0.004433579767780007,16,8,20260715,2000
25,16,4,combined_causal_effect,0.0021981090128168983,0.0,-0.001001668133440372,0.004952311933141594,16,8,20260715,2000
25,16,5,combined_causal_effect,0.0010838903510438883,0.0,-0.0017367739470108654,0.0035989401223776264,16,8,20260715,2000
25,16,6,combined_causal_effect,0.0017232509904045227,0.0024038461538461453,-0.0029391374024526204,0.006321465276118803,16,8,20260715,2000
25,16,7,combined_causal_effect,0.0021201384100500965,0.0,-0.0008152173913043431,0.004841532448529726,16,8,20260715,2000
25,16,8,combined_causal_effect,0.0010392558648353628,0.0,-0.0037500982189628057,0.005757957774720468,16,8,20260715,2000
25,16,9,combined_causal_effect,0.0018208096817132146,0.0028409090909091187,-0.0027444462028573735,0.005752788312231235,16,8,20260715,2000
25,17,0,combined_causal_effect,0.002610558881788502,4.336808689942018e-18,-6.693395768633028e-05,0.0055236670598423345,16,8,20260715,2000
25,17,1,combined_causal_effect,0.0031112583634662475,0.004807692307692291,-0.0005632925724637585,0.006873767119712266,16,8,20260715,2000
25,17,10,combined_causal_effect,0.0016150401914688736,0.0,-0.0036689635093167575,0.00613340905087034,16,8,20260715,2000
25,17,2,combined_causal_effect,0.0013246150369132842,0.002403846153846148,-0.003179093738759693,0.004958802407513694,16,8,20260715,2000
25,17,3,combined_causal_effect,0.001462475364990999,0.0,-0.0023681898371076277,0.004391101757928098,16,8,20260715,2000
25,17,4,combined_causal_effect,0.000321453117992533,0.0,-0.003399224925889327,0.00433912849198993,16,8,20260715,2000
25,17,5,combined_causal_effect,0.002400434597787193,0.0024038461538461453,-0.0013131673749539976,0.00497994260892534,16,8,20260715,2000
25,17,6,combined_causal_effect,-0.00016517223718310426,0.0,-0.005380582845596428,0.004402952403122228,16,8,20260715,2000
25,17,7,combined_causal_effect,0.0009320397114235557,0.0,-0.002834170922821724,0.004019838349156292,16,8,20260715,2000
25,17,8,combined_causal_effect,0.0017892778643457997,1.2576745200831851e-17,-0.0010886548913043442,0.004642378893185616,16,8,20260715,2000
25,17,9,combined_causal_effect,0.0009051508394259816,0.0,-0.0029255938030779264,0.004100784650432294,16,8,20260715,2000
25,18,0,combined_causal_effect,0.001068912858656752,0.0024038461538461453,-0.003996085851953615,0.005022668173317644,16,8,20260715,2000
25,18,1,combined_causal_effect,0.00014422539643328068,0.0,-0.004021781589673909,0.003513288363301102,16,8,20260715,2000
25,18,10,combined_causal_effect,0.0006264297296906059,0.0,-0.0033374030860443883,0.0038873904627980817,16,8,20260715,2000
25,18,2,combined_causal_effect,0.0010528759064784982,0.0,-0.003058379105292202,0.004994207733352999,16,8,20260715,2000
25,18,3,combined_causal_effect,0.0012075769565579404,2.6020852139652106e-18,-0.003583673191052596,0.0054904900353269885,16,8,20260715,2000
25,18,4,combined_causal_effect,0.0019562530992558247,0.0,-0.0016785117056856156,0.005077225056420031,16,8,20260715,2000
25,18,5,combined_causal_effect,0.0004952104620922597,2.5153490401663703e-17,-0.0034765058099169837,0.0044376493284229305,16,8,20260715,2000
25,18,6,combined_causal_effect,0.0012200420170888951,0.0,-0.0028012647445371593,0.004740024546645717,16,8,20260715,2000
25,18,7,combined_causal_effect,0.0018656440380326429,0.0,-0.0017170068226835136,0.004922360156458915,16,8,20260715,2000
25,18,8,combined_causal_effect,0.00020854360834185074,0.0,-0.003936078357783514,0.003389287210219714,16,8,20260715,2000
25,18,9,combined_causal_effect,0.0013034165230177597,0.0,-0.003001398415514115,0.004755793707285821,16,8,20260715,2000
25,19,0,combined_causal_effect,-0.0002867196209587464,0.0,-0.0038014039855072484,0.003013517279821632,16,8,20260715,2000
25,19,1,combined_causal_effect,0.0008272728177619534,0.0,-0.0024948181347637806,0.003740718350942533,16,8,20260715,2000
25,19,10,combined_causal_effect,0.0013454402827724975,0.0,-0.002377597567358644,0.00440218086582502,16,8,20260715,2000
25,19,2,combined_causal_effect,0.0018315690204297637,4.336808689942018e-18,-0.0023036017212520114,0.0064645361466967605,16,8,20260715,2000
25,19,3,combined_causal_effect,0.00193919661701796,0.005681818181818207,-0.0031276861583841675,0.006297679344579925,16,8,20260715,2000
25,19,4,combined_causal_effect,0.0005241459747254674,0.0,-0.0036306756529222457,0.0042441849936775255,16,8,20260715,2000
25,19,5,combined_causal_effect,0.001596721439110701,0.0024038461538461453,-0.002920792297153034,0.005620246527037996,16,8,20260715,2000
25,19,6,combined_causal_effect,0.001733072917348059,0.0,-0.0014320066637788593,0.004569046931929166,16,8,20260715,2000
25,19,7,combined_causal_effect,0.002697271649551557,0.0024038461538461453,-0.0014261049738250706,0.005958932281265175,16,8,20260715,2000
25,19,8,combined_causal_effect,0.0026124176448606,2.6020852139652106e-18,-0.0018942763532609833,0.006747505835655305,16,8,20260715,2000
25,19,9,combined_causal_effect,0.0036396150271829643,0.00524475524475527,0.0009147244286510639,0.006318006184259578,16,8,20260715,2000
25,2,0,combined_causal_effect,0.0015749617796153143,0.004807692307692291,-0.0023354621841586817,0.005308046834562627,16,8,20260715,2000
25,2,1,combined_causal_effect,0.0007217683824382382,0.0,-0.002427536231884053,0.0035159593603968898,16,8,20260715,2000
25,2,10,combined_causal_effect,0.0007665793226275673,2.6020852139652106e-18,-0.0031256287085283307,0.0039359118794216425,16,8,20260715,2000
25,2,2,combined_causal_effect,0.002399673639994983,0.0052447552447552614,-0.002918594125230444,0.0073944128731663695,16,8,20260715,2000
25,2,3,combined_causal_effect,0.0020881865537117003,0.0024038461538461453,-0.001049623871741141,0.00515935604250822,16,8,20260715,2000
25,2,4,combined_causal_effect,0.0006107306981967328,0.0,-0.002398706592320724,0.0035945013786598348,16,8,20260715,2000
25,2,5,combined_causal_effect,0.004182092816603687,0.0,-0.000802453886693014,0.009701318213036955,16,8,20260715,2000
25,2,6,combined_causal_effect,-0.0006335626549600585,0.0,-0.00580480715785572,0.003603426412542468,16,8,20260715,2000
25,2,7,combined_causal_effect,0.0016297885205854025,0.0,-0.0026680077523532886,0.004882604282803575,16,8,20260715,2000
25,2,8,combined_causal_effect,0.0014435661159547222,0.0,-0.00304932388583484,0.005066350801333014,16,8,20260715,2000
25,2,9,combined_causal_effect,0.0015679534473733011,0.0024038461538461453,-0.002993316388463552,0.005393006944764236,16,8,20260715,2000
25,20,0,combined_causal_effect,0.0015668382222369897,0.0,-0.0025699155936989176,0.00608689104788174,16,8,20260715,2000
25,20,1,combined_causal_effect,0.0009410946843012083,0.0,-0.0028198160535117065,0.004818603045505212,16,8,20260715,2000
25,20,10,combined_causal_effect,0.0034087551382069115,0.0024038461538461496,-0.002371455932425345,0.00910869583580979,16,8,20260715,2000
25,20,2,combined_causal_effect,0.0006763375331670257,0.0,-0.0034356993190152022,0.004488722591414599,16,8,20260715,2000
25,20,3,combined_causal_effect,0.0027884185015700164,4.336808689942018e-18,-0.0017895962732919295,0.006690188324367688,16,8,20260715,2000
25,20,4,combined_causal_effect,0.0046479032183876015,0.006464097496706218,0.0006644449873070856,0.008320370866228884,16,8,20260715,2000
25,20,5,combined_causal_effect,0.0007529269317693395,0.0,-0.003043451869173834,0.004620282574863719,16,8,20260715,2000
25,20,6,combined_causal_effect,0.0024886752740013595,0.0024038461538461453,-0.0021340844956673744,0.007086998429559566,16,8,20260715,2000
25,20,7,combined_causal_effect,0.003081723417662964,0.005244755244755236,-0.0012470363649032088,0.007431034694305246,16,8,20260715,2000
25,20,8,combined_causal_effect,0.002378107854336816,0.0024038461538461453,-0.0026602229107618356,0.006659150351242085,16,8,20260715,2000
25,20,9,combined_causal_effect,0.0022241443459194866,0.0,-0.0026272684516570406,0.007487441322646259,16,8,20260715,2000
25,21,0,combined_causal_effect,0.0009743411599750037,1.6046192152785466e-17,-0.0038607494358705737,0.005314997502497497,16,8,20260715,2000
25,21,1,combined_causal_effect,0.003028448001274089,4.336808689942018e-18,0.0004528985507246377,0.006696428571428569,16,8,20260715,2000
25,21,10,combined_causal_effect,0.0019541771654604753,0.0024038461538461453,-0.0037672255613982564,0.007165488953544696,16,8,20260715,2000
25,21,2,combined_causal_effect,0.003058478263131798,0.005244755244755236,-0.0008489282456673729,0.007281889589124645,16,8,20260715,2000
25,21,3,combined_causal_effect,-9.820795146881634e-05,0.0,-0.0041563248232745365,0.0030754712904848868,16,8,20260715,2000
25,21,4,combined_causal_effect,0.0015067088708393044,0.0,-0.0030434782608695582,0.005923763736263732,16,8,20260715,2000
25,21,5,combined_causal_effect,0.002953537971544779,0.002173913043478261,-4.420469852306053e-05,0.005896274075120566,16,8,20260715,2000
25,21,6,combined_causal_effect,0.00196636317781224,4.336808689942018e-18,-0.0026382995012942745,0.006113566669219987,16,8,20260715,2000
25,21,7,combined_causal_effect,0.0012058578317090639,0.0,-0.0030112548407917384,0.005093229613389048,16,8,20260715,2000
25,21,8,combined_causal_effect,0.0014613337869132821,4.336808689942018e-18,-0.0017883503675475815,0.004535459029795068,16,8,20260715,2000
25,21,9,combined_causal_effect,0.002256733868486585,0.0024038461538461583,-0.0013845858625070532,0.0057820713169303446,16,8,20260715,2000
25,22,0,combined_causal_effect,0.002367274935209719,0.0,-0.0011908636540090276,0.005912200910502533,16,8,20260715,2000
25,22,1,combined_causal_effect,0.0016589004292808626,0.0024038461538461453,-0.002667398272017841,0.005270212690389318,16,8,20260715,2000
25,22,10,combined_causal_effect,0.0001037767146802504,0.0,-0.0035258603488902336,0.003095848862131988,16,8,20260715,2000
25,22,2,combined_causal_effect,0.0004885694016128846,0.0,-0.004000557300489356,0.004848013456199595,16,8,20260715,2000
25,22,3,combined_causal_effect,0.0017500472812993267,0.0,-0.003014994761655318,0.006420299299884896,16,8,20260715,2000
25,22,4,combined_causal_effect,0.0004456112282219715,0.0,-0.004020263985785031,0.004275334321608497,16,8,20260715,2000
25,22,5,combined_causal_effect,-8.402376608898383e-05,0.0,-0.0035869565217391325,0.003161580267558523,16,8,20260715,2000
25,22,6,combined_causal_effect,0.0020468064564593347,0.0,-0.0014600871275463553,0.005495443268610154,16,8,20260715,2000
25,22,7,combined_causal_effect,0.002932145583812033,0.002403846153846154,3.2194255701735614e-05,0.0058319880420784065,16,8,20260715,2000
25,22,8,combined_causal_effect,0.00034767926887696463,0.0,-0.003373493975903616,0.0033686452105692035,16,8,20260715,2000
25,22,9,combined_causal_effect,-0.000551476772092926,0.0,-0.004318799407114613,0.002768086135779054,16,8,20260715,2000
25,23,0,combined_causal_effect,0.002787303276433711,0.0021739130434782652,-0.0009836133069828635,0.006836965683772738,16,8,20260715,2000
25,23,1,combined_causal_effect,0.0019066568635223678,0.0,-0.0011661373755893138,0.004644331003077802,16,8,20260715,2000
25,23,10,combined_causal_effect,0.0002158928594050929,0.0,-0.00405797101449274,0.004158800474039081,16,8,20260715,2000
25,23,2,combined_causal_effect,0.0014108294904850744,0.0,-0.0018987984947543167,0.004467071255965973,16,8,20260715,2000
25,23,3,combined_causal_effect,0.0016443459740015584,0.0,-0.0030009965656942134,0.0056707136825981915,16,8,20260715,2000
25,23,4,combined_causal_effect,0.001220189062072905,0.0,-0.0036057218002444424,0.00552333477769937,16,8,20260715,2000
25,23,5,combined_causal_effect,0.0018684342166040693,0.0024038461538461453,-0.0031317481954923083,0.00580273508467261,16,8,20260715,2000
25,23,6,combined_causal_effect,0.0012482195121481902,0.0,-0.003832878211476746,0.005202667484999928,16,8,20260715,2000
25,23,7,combined_causal_effect,0.0031053916093019512,2.6020852139652106e-18,-0.000721232911110632,0.006212816323333113,16,8,20260715,2000
25,23,8,combined_causal_effect,0.0007958851051602467,0.0,-0.0032104504976427396,0.0044689974737099234,16,8,20260715,2000
25,23,9,combined_causal_effect,0.00048822848279165843,0.0,-0.003561930466430939,0.004147432274374909,16,8,20260715,2000
25,24,0,combined_causal_effect,0.0007125105992313893,0.0,-0.003345178372352291,0.004544497134746021,16,8,20260715,2000
25,24,1,combined_causal_effect,0.0001258772929968638,0.0,-0.004318799407114613,0.004330406911928649,16,8,20260715,2000
25,24,10,combined_causal_effect,0.0016797286732769176,0.002840909090909091,-0.0026781163413808194,0.005461979031614229,16,8,20260715,2000
25,24,2,combined_causal_effect,0.0027544140083223044,0.0024038461538461453,-0.0016727852890258946,0.0063345015455981415,16,8,20260715,2000
25,24,3,combined_causal_effect,0.00025709955873203834,0.0,-0.0037775474659879635,0.0038854581403534737,16,8,20260715,2000
25,24,4,combined_causal_effect,0.0006835427373830968,0.0,-0.0030189151492332985,0.004286449666673672,16,8,20260715,2000
25,24,5,combined_causal_effect,0.00400720418689373,0.005681818181818207,0.00041522174178827654,0.007856487941406413,16,8,20260715,2000
25,24,6,combined_causal_effect,-0.00045146882103404013,0.0,-0.005373180318322986,0.0031186544433827,16,8,20260715,2000
25,24,7,combined_causal_effect,0.002606146854280699,0.0,-0.002167357099422307,0.007865255215798693,16,8,20260715,2000
25,24,8,combined_causal_effect,0.0031802692898161744,1.1709383462843448e-17,0.0008764963510167237,0.005361290939585769,16,8,20260715,2000
25,24,9,combined_causal_effect,0.0010920036159547215,2.6020852139652106e-18,-0.0024637225885527437,0.0043554382746204285,16,8,20260715,2000
25,25,0,combined_causal_effect,0.0019979771134662505,0.004807692307692299,-0.0021702075098814135,0.006314706862431047,16,8,20260715,2000
25,25,1,combined_causal_effect,0.0015872931981967349,4.336808689942018e-18,-0.0013017408104237184,0.00422263764315395,16,8,20260715,2000
25,25,10,combined_causal_effect,0.001875442548846083,0.005244755244755236,-0.0023206053598801577,0.005613989618002017,16,8,20260715,2000
25,25,2,combined_causal_effect,0.0025768380736111724,0.0,-0.0009488315692459699,0.006553622986218939,16,8,20260715,2000
25,25,3,combined_causal_effect,0.001656680390719806,0.0,-0.0015693221520327475,0.004787613788696232,16,8,20260715,2000
25,25,4,combined_causal_effect,0.0017164688232962737,4.336808689942018e-18,-0.0007324808343829989,0.004191609172077924,16,8,20260715,2000
25,25,5,combined_causal_effect,0.0009108705486062683,0.0,-0.001722323816587431,0.0035065330001323772,16,8,20260715,2000
25,25,6,combined_causal_effect,0.00042847239943028637,0.0,-0.005707531111042479,0.006768470228537316,16,8,20260715,2000
25,25,7,combined_causal_effect,0.0004664394722180257,0.0,-0.004338490236354787,0.004538233396601648,16,8,20260715,2000
25,25,8,combined_causal_effect,-3.65931050353486e-05,0.0,-0.004297407019381869,0.0038266395628827774,16,8,20260715,2000
25,25,9,combined_causal_effect,0.0016424932072031373,0.0,-0.0023767486476385666,0.0053473013060309086,16,8,20260715,2000
25,26,0,combined_causal_effect,0.002071130071473839,0.0,-0.0026970489670262946,0.006817401348651344,16,8,20260715,2000
25,26,1,combined_causal_effect,0.0008960898702746549,0.0,-0.0017989233366271363,0.0037617413157494707,16,8,20260715,2000
25,26,10,combined_causal_effect,0.0007665793226275712,0.0,-0.003388987844978832,0.003984321855895193,16,8,20260715,2000
25,26,2,combined_causal_effect,0.0059411773136338565,0.006464097496706234,0.0008378659327879167,0.01021139570056834,16,8,20260715,2000
25,26,3,combined_causal_effect,0.0017081293932516785,0.004807692307692299,-0.002390626569422421,0.005527876222509364,16,8,20260715,2000
25,26,4,combined_causal_effect,0.0029219533869690177,0.0028409090909091187,-0.0016228955770055764,0.006883799924698649,16,8,20260715,2000
25,26,5,combined_causal_effect,0.0022016601491805315,0.002840909090909091,-0.001416687351937007,0.005356120328946417,16,8,20260715,2000
25,26,6,combined_causal_effect,0.0026749639067934023,0.0024038461538461496,-0.001603557372351974,0.0067200670324524415,16,8,20260715,2000
25,26,7,combined_causal_effect,0.0016920600918583367,4.336808689942018e-18,-0.00141447269903477,0.004570714120871273,16,8,20260715,2000
25,26,8,combined_causal_effect,0.0021338320321037892,1.5612511283791264e-17,-0.002456057245285487,0.006313519532103788,16,8,20260715,2000
25,26,9,combined_causal_effect,0.002984925684146481,0.0024038461538461496,0.0006196475625823484,0.0054595762804617275,16,8,20260715,2000
25,27,0,combined_causal_effect,-0.0012021418352960503,0.0,-0.0041393638290545725,0.0018898721113694377,16,8,20260715,2000
25,27,1,combined_causal_effect,0.00047971859503994214,0.0,-0.003936879936752549,0.00439502098543154,16,8,20260715,2000
25,27,10,combined_causal_effect,0.001694850270429764,0.0,-0.00328336716430941,0.006631666567809909,16,8,20260715,2000
25,27,2,combined_causal_effect,0.0022500958061440497,0.002403846153846148,-0.0013214993014797577,0.005474483475483311,16,8,20260715,2000
25,27,3,combined_causal_effect,-0.0001740363343603766,0.0,-0.003678547166149066,0.0031836868421488062,16,8,20260715,2000
25,27,4,combined_causal_effect,0.0031558929075933234,0.0052447552447552614,-0.0010372308455360681,0.006879182510763698,16,8,20260715,2000
25,27,5,combined_causal_effect,0.0017448401921927872,0.0,-0.0015118435289630287,0.003965324796371045,16,8,20260715,2000
