pair_id,layer,intervention,observed,previous,absolute_delta
scientist_Darwin_into_Newton,31,previous_P02_source_curve,0.25217391304347825,0.23076923076923078,0.021404682274247466
scientist_Darwin_into_Newton,32,previous_P02_source_curve,0.22608695652173913,0.23076923076923078,0.004682274247491652
scientist_Darwin_into_Newton,33,previous_P02_source_curve,0.0782608695652174,0.07692307692307693,0.0013377926421404701
scientist_Darwin_into_Newton,34,previous_P02_source_curve,0.0,0.0,0.0
scientist_Darwin_into_Newton,35,previous_P02_source_curve,0.0,0.0,0.0
scientist_Darwin_into_Newton,0,previous_direct_P10_curve,-0.008695652173913044,0.0,0.008695652173913044
scientist_Darwin_into_Newton,1,previous_direct_P10_curve,-0.008695652173913044,-0.008547008547008548,0.00014864362690449572
scientist_Darwin_into_Newton,2,previous_direct_P10_curve,-0.008695652173913044,-0.008547008547008548,0.00014864362690449572
scientist_Darwin_into_Newton,3,previous_direct_P10_curve,-0.02608695652173913,-0.02564102564102564,0.0004459308807134889
scientist_Darwin_into_Newton,4,previous_direct_P10_curve,-0.02608695652173913,-0.02564102564102564,0.0004459308807134889
scientist_Darwin_into_Newton,5,previous_direct_P10_curve,-0.02608695652173913,-0.042735042735042736,0.016648086213303607
scientist_Darwin_into_Newton,6,previous_direct_P10_curve,-0.02608695652173913,-0.03418803418803419,0.008101077666295062
scientist_Darwin_into_Newton,7,previous_direct_P10_curve,-0.034782608695652174,-0.03418803418803419,0.0005945745076179829
scientist_Darwin_into_Newton,8,previous_direct_P10_curve,-0.043478260869565216,-0.05128205128205128,0.007803790412486064
scientist_Darwin_into_Newton,9,previous_direct_P10_curve,-0.043478260869565216,-0.05128205128205128,0.007803790412486064
scientist_Darwin_into_Newton,10,previous_direct_P10_curve,-0.06086956521739131,-0.05982905982905983,0.0010405053883314752
scientist_Darwin_into_Newton,11,previous_direct_P10_curve,-0.06086956521739131,-0.05982905982905983,0.0010405053883314752
scientist_Darwin_into_Newton,12,previous_direct_P10_curve,-0.05217391304347826,-0.06837606837606838,0.016202155332590125
scientist_Darwin_into_Newton,13,previous_direct_P10_curve,-0.06086956521739131,-0.05982905982905983,0.0010405053883314752
scientist_Darwin_into_Newton,14,previous_direct_P10_curve,-0.05217391304347826,-0.05982905982905983,0.007655146785581574
scientist_Darwin_into_Newton,15,previous_direct_P10_curve,-0.043478260869565216,-0.05128205128205128,0.007803790412486064
scientist_Darwin_into_Newton,16,previous_direct_P10_curve,-0.06086956521739131,-0.05128205128205128,0.009587513935340027
