pair_id,unordered_pair_id,shard_id,donor_entity,recipient_entity,role,source_layer_s,relay_layer_t,relay_condition,source_positions,relay_positions,recipient_margin,donor_margin,intervention_margin,baseline_separation,normalized_recovery,donor_logit,recipient_logit
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,13,,source_patch_end_to_end,[2],[],-2.875,5.625,3.75,8.5,0.7794117647058824,30.25,26.5
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,14,,source_patch_end_to_end,[2],[],-2.875,5.625,3.75,8.5,0.7794117647058824,30.25,26.5
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,15,,source_patch_end_to_end,[2],[],-2.875,5.625,3.75,8.5,0.7794117647058824,30.25,26.5
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,16,,source_patch_end_to_end,[2],[],-2.875,5.625,3.625,8.5,0.7647058823529411,30.25,26.625
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,17,,source_patch_end_to_end,[2],[],-2.875,5.625,3.625,8.5,0.7647058823529411,30.25,26.625
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,18,,source_patch_end_to_end,[2],[],-2.875,5.625,3.375,8.5,0.7352941176470589,30.125,26.75
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,19,,source_patch_end_to_end,[2],[],-2.875,5.625,3.5,8.5,0.75,30.25,26.75
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,20,,source_patch_end_to_end,[2],[],-2.875,5.625,3.375,8.5,0.7352941176470589,30.25,26.875
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,21,,source_patch_end_to_end,[2],[],-2.875,5.625,2.875,8.5,0.6764705882352942,30.125,27.25
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,22,,source_patch_end_to_end,[2],[],-2.875,5.625,2.875,8.5,0.6764705882352942,30.125,27.25
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,23,,source_patch_end_to_end,[2],[],-2.875,5.625,0.875,8.5,0.4411764705882353,29.5,28.625
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,24,,source_patch_end_to_end,[2],[],-2.875,5.625,-1.5,8.5,0.16176470588235295,28.5,30.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,25,,source_patch_end_to_end,[2],[],-2.875,5.625,-1.625,8.5,0.14705882352941177,28.375,30.0
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,26,,source_patch_end_to_end,[2],[],-2.875,5.625,-3.0,8.5,-0.014705882352941176,27.375,30.375
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,27,,source_patch_end_to_end,[2],[],-2.875,5.625,-3.25,8.5,-0.04411764705882353,27.25,30.5
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,28,,source_patch_end_to_end,[2],[],-2.875,5.625,-3.375,8.5,-0.058823529411764705,27.0,30.375
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,29,,source_patch_end_to_end,[2],[],-2.875,5.625,-2.875,8.5,0.0,27.25,30.125
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,30,,source_patch_end_to_end,[2],[],-2.875,5.625,-3.0,8.5,-0.014705882352941176,27.125,30.125
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,31,,source_patch_end_to_end,[2],[],-2.875,5.625,-2.75,8.5,0.014705882352941176,27.375,30.125
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,32,,source_patch_end_to_end,[2],[],-2.875,5.625,-2.125,8.5,0.08823529411764706,27.5,29.625
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,33,,source_patch_end_to_end,[2],[],-2.875,5.625,-2.125,8.5,0.08823529411764706,27.375,29.5
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,34,,source_patch_end_to_end,[2],[],-2.875,5.625,-2.875,8.5,0.0,26.75,29.625
scientist_Newton_into_Einstein,scientist_Einstein_Newton,0,Newton,Einstein,scientist,35,,source_patch_end_to_end,[2],[],-2.875,5.625,-2.875,8.5,0.0,26.75,29.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,0,,source_patch_end_to_end,[2],[],-6.875,7.75,8.5,14.625,1.0512820512820513,32.75,24.25
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,1,,source_patch_end_to_end,[2],[],-6.875,7.75,8.25,14.625,1.0341880341880343,32.5,24.25
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,2,,source_patch_end_to_end,[2],[],-6.875,7.75,8.25,14.625,1.0341880341880343,32.75,24.5
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,3,,source_patch_end_to_end,[2],[],-6.875,7.75,8.25,14.625,1.0341880341880343,32.75,24.5
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,4,,source_patch_end_to_end,[2],[],-6.875,7.75,8.125,14.625,1.0256410256410255,32.75,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,5,,source_patch_end_to_end,[2],[],-6.875,7.75,8.0,14.625,1.017094017094017,32.75,24.75
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,6,,source_patch_end_to_end,[2],[],-6.875,7.75,8.375,14.625,1.0427350427350428,33.0,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,7,,source_patch_end_to_end,[2],[],-6.875,7.75,8.375,14.625,1.0427350427350428,33.0,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,8,,source_patch_end_to_end,[2],[],-6.875,7.75,8.625,14.625,1.0598290598290598,33.0,24.375
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,9,,source_patch_end_to_end,[2],[],-6.875,7.75,8.375,14.625,1.0427350427350428,33.0,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,10,,source_patch_end_to_end,[2],[],-6.875,7.75,8.375,14.625,1.0427350427350428,33.0,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,11,,source_patch_end_to_end,[2],[],-6.875,7.75,7.375,14.625,0.9743589743589743,32.5,25.125
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,12,,source_patch_end_to_end,[2],[],-6.875,7.75,7.375,14.625,0.9743589743589743,32.25,24.875
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,13,,source_patch_end_to_end,[2],[],-6.875,7.75,7.75,14.625,1.0,32.25,24.5
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,14,,source_patch_end_to_end,[2],[],-6.875,7.75,7.5,14.625,0.9829059829059829,32.25,24.75
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,15,,source_patch_end_to_end,[2],[],-6.875,7.75,7.625,14.625,0.9914529914529915,32.25,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,16,,source_patch_end_to_end,[2],[],-6.875,7.75,7.625,14.625,0.9914529914529915,32.25,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,17,,source_patch_end_to_end,[2],[],-6.875,7.75,7.625,14.625,0.9914529914529915,32.25,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,18,,source_patch_end_to_end,[2],[],-6.875,7.75,7.625,14.625,0.9914529914529915,32.25,24.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,19,,source_patch_end_to_end,[2],[],-6.875,7.75,7.75,14.625,1.0,32.25,24.5
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,20,,source_patch_end_to_end,[2],[],-6.875,7.75,7.5,14.625,0.9829059829059829,32.25,24.75
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,21,,source_patch_end_to_end,[2],[],-6.875,7.75,7.625,14.625,0.9914529914529915,32.5,24.875
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,22,,source_patch_end_to_end,[2],[],-6.875,7.75,7.375,14.625,0.9743589743589743,32.25,24.875
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,23,,source_patch_end_to_end,[2],[],-6.875,7.75,5.375,14.625,0.8376068376068376,32.0,26.625
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,24,,source_patch_end_to_end,[2],[],-6.875,7.75,1.875,14.625,0.5982905982905983,31.125,29.25
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,25,,source_patch_end_to_end,[2],[],-6.875,7.75,1.625,14.625,0.5811965811965812,31.0,29.375
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,26,,source_patch_end_to_end,[2],[],-6.875,7.75,-1.0,14.625,0.4017094017094017,29.875,30.875
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,27,,source_patch_end_to_end,[2],[],-6.875,7.75,-2.125,14.625,0.3247863247863248,29.0,31.125
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,28,,source_patch_end_to_end,[2],[],-6.875,7.75,-2.625,14.625,0.2905982905982906,28.375,31.0
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,29,,source_patch_end_to_end,[2],[],-6.875,7.75,-3.5,14.625,0.23076923076923078,27.625,31.125
scientist_Newton_into_Darwin,scientist_Darwin_Newton,0,Newton,Darwin,scientist,30,,source_patch_end_to_end,[2],[],-6.875,7.75,-3.625,14.625,0.2222222222222222,27.5,31.125
